Country,Longitude,Latitude,Group,Order,Count
France,1.293262005,42.70996094,570,40269,184
France,1.208300948,42.71313477,570,40270,184
France,1.111133099,42.74203873,570,40271,184
France,1.010058761,42.77895737,570,40272,184
France,0.764452934,42.8380394,570,40273,184
France,0.696874797,42.84511566,570,40274,184
France,0.669824302,42.83574295,570,40275,184
France,0.651757836,42.80043793,570,40276,184
France,0.641992331,42.700634,570,40277,184
France,0.631640673,42.6896019,570,40278,184
France,0.517675936,42.6862793,570,40279,184
France,0.37724629,42.70014572,570,40280,184
France,0.31289053,42.69326019,570,40281,184
France,0.255468726,42.69292068,570,40282,184
France,0.201367155,42.71933746,570,40283,184
France,0,42.69424057,570,40284,184
France,-0.041161861,42.68911362,570,40285,184
France,-0.081494085,42.70385742,570,40286,184
France,-0.140038908,42.74892426,570,40287,184
France,-0.205322295,42.78530121,570,40288,184
France,-0.256054819,42.80395508,570,40289,184
France,-0.299316585,42.82534027,570,40290,184
France,-0.338573933,42.82880783,570,40291,184
France,-0.398437738,42.80810547,570,40292,184
France,-0.481152207,42.79931641,570,40293,184
France,-0.549804568,42.80200195,570,40294,184
France,-0.586425722,42.79897308,570,40295,184
France,-0.740185261,42.90952301,570,40296,184
France,-0.762646377,42.93979263,570,40297,184
France,-0.83920902,42.9481926,570,40298,184
France,-0.933838069,42.94950867,570,40299,184
France,-1.175439477,43.02114105,570,40300,184
France,-1.285449147,43.0596199,570,40301,184
France,-1.301562428,43.08246994,570,40302,184
France,-1.300048709,43.10097504,570,40303,184
France,-1.318847418,43.09697342,570,40304,184
France,-1.352734447,43.06425858,570,40305,184
France,-1.370507598,43.03759766,570,40306,184
France,-1.394042969,43.03261566,570,40307,184
France,-1.428759694,43.03676605,570,40308,184
France,-1.460840106,43.05175781,570,40309,184
France,-1.480468512,43.07114029,570,40310,184
France,-1.45942378,43.10498047,570,40311,184
France,-1.422607303,43.14912415,570,40312,184
France,-1.407324195,43.19711685,570,40313,184
France,-1.410693169,43.2400856,570,40314,184
France,-1.471728563,43.26767349,570,40315,184
France,-1.561474442,43.27920151,570,40316,184
France,-1.627148628,43.2824707,570,40317,184
France,-1.712841868,43.30702972,570,40318,184
France,-1.753271461,43.32470703,570,40319,184
France,-1.792724848,43.37255859,570,40320,184
France,-1.794043064,43.40732574,570,40321,184
France,-1.631445169,43.43803787,570,40322,184
France,-1.484863043,43.56377029,570,40323,184
France,-1.345995903,44.02021408,570,40324,184
France,-1.245507717,44.55986404,570,40325,184
France,-1.170800805,44.66181946,570,40326,184
France,-1.076953292,44.68984222,570,40327,184
France,-1.152881026,44.7640152,570,40328,184
France,-1.200390697,44.72646713,570,40329,184
France,-1.220312476,44.68662262,570,40330,184
France,-1.245214939,44.66669846,570,40331,184
France,-1.189062715,45.16147232,570,40332,184
France,-1.149071932,45.34262848,570,40333,184
France,-1.081005812,45.53242111,570,40334,184
France,-0.941747785,45.45708084,570,40335,184
France,-0.826318562,45.38066483,570,40336,184
France,-0.7666502,45.31435394,570,40337,184
France,-0.691113174,45.09346008,570,40338,184
France,-0.633984089,45.04711914,570,40339,184
France,-0.548486173,45.00058365,570,40340,184
France,-0.582275212,45.05136871,570,40341,184
France,-0.6411134,45.09018707,570,40342,184
France,-0.733105242,45.38462067,570,40343,184
France,-0.790771723,45.46801758,570,40344,184
France,-0.880664229,45.5381813,570,40345,184
France,-1.169970632,45.68593597,570,40346,184
France,-1.195996165,45.71445084,570,40347,184
France,-1.209960818,45.77089691,570,40348,184
France,-1.114355445,45.7685051,570,40349,184
France,-1.031738281,45.74106216,570,40350,184
France,-1.041503787,45.77265549,570,40351,184
France,-1.066015482,45.80566406,570,40352,184
France,-1.104394555,45.92534256,570,40353,184
France,-1.136376977,46.20483398,570,40354,184
France,-1.132031083,46.25268555,570,40355,184
France,-1.146289229,46.31137848,570,40356,184
France,-1.238818407,46.32451248,570,40357,184
France,-1.312793016,46.3269043,570,40358,184
France,-1.392480493,46.35009766,570,40359,184
France,-1.7865237,46.5148468,570,40360,184
France,-1.921435714,46.68481445,570,40361,184
France,-2.059374809,46.81030273,570,40362,184
France,-2.092480421,46.86503983,570,40363,184
France,-2.090282917,46.92050552,570,40364,184
France,-2.018896341,47.03764343,570,40365,184
France,-2.081933975,47.11162186,570,40366,184
France,-2.143554688,47.12631607,570,40367,184
France,-2.19707036,47.16294098,570,40368,184
France,-2.148583651,47.22392273,570,40369,184
France,-2.108300686,47.26293945,570,40370,184
France,-2.027587652,47.27358246,570,40371,184
France,-1.921728611,47.26064301,570,40372,184
France,-1.821288943,47.2253418,570,40373,184
France,-1.742529035,47.21596909,570,40374,184
France,-1.975390553,47.31069183,570,40375,184
France,-2.353027105,47.278759,570,40376,184
France,-2.434423685,47.29096603,570,40377,184
France,-2.503124714,47.31206131,570,40378,184
France,-2.530029297,47.3815918,570,40379,184
France,-2.476318359,47.41294098,570,40380,184
France,-2.427685738,47.47089767,570,40381,184
France,-2.482714891,47.51162338,570,40382,184
France,-2.55405283,47.52705002,570,40383,184
France,-2.66591835,47.52616882,570,40384,184
France,-2.770312309,47.51386642,570,40385,184
France,-2.796777248,47.53725433,570,40386,184
France,-2.733105421,47.60180664,570,40387,184
France,-2.787207127,47.62553787,570,40388,184
France,-2.859375,47.61445236,570,40389,184
France,-2.964062452,47.60107422,570,40390,184
France,-3.064209223,47.62133789,570,40391,184
France,-3.158837795,47.69467926,570,40392,184
France,-3.221581936,47.69414139,570,40393,184
France,-3.264697552,47.68510818,570,40394,184
France,-3.328613281,47.71333313,570,40395,184
France,-3.395898581,47.72040939,570,40396,184
France,-3.443945169,47.71103668,570,40397,184
France,-3.507812738,47.75312424,570,40398,184
France,-3.900927544,47.8375473,570,40399,184
France,-4.07070303,47.8478508,570,40400,184
France,-4.226416588,47.8096199,570,40401,184
France,-4.312109947,47.82290268,570,40402,184
France,-4.375097752,47.87744141,570,40403,184
France,-4.427978516,47.96894455,570,40404,184
France,-4.678809166,48.03950119,570,40405,184
France,-4.629199028,48.08579254,570,40406,184
France,-4.512402534,48.09672546,570,40407,184
France,-4.377831936,48.12880707,570,40408,184
France,-4.329443455,48.16997147,570,40409,184
France,-4.434619427,48.21796799,570,40410,184
France,-4.512207031,48.22973633,570,40411,184
France,-4.544335842,48.24697495,570,40412,184
France,-4.577148438,48.29003906,570,40413,184
France,-4.530664444,48.30971527,570,40414,184
France,-4.497900486,48.29927063,570,40415,184
France,-4.403320313,48.29306793,570,40416,184
France,-4.241405964,48.30366135,570,40417,184
France,-4.301758289,48.34706879,570,40418,184
France,-4.364404202,48.35673904,570,40419,184
France,-4.393164158,48.36762619,570,40420,184
France,-4.524804592,48.37231445,570,40421,184
France,-4.584716797,48.35752106,570,40422,184
France,-4.71938467,48.36313629,570,40423,184
France,-4.748534679,48.41001129,570,40424,184
France,-4.762500286,48.4502449,570,40425,184
France,-4.720751762,48.5398941,570,40426,184
France,-4.531201363,48.61997223,570,40427,184
France,-4.058887005,48.70751953,570,40428,184
France,-3.855664015,48.69472885,570,40429,184
France,-3.714794636,48.71049881,570,40430,184
France,-3.545996189,48.76567078,570,40431,184
France,-3.471484184,48.8129425,570,40432,184
France,-3.231445313,48.84082031,570,40433,184
France,-3.003222466,48.79067612,570,40434,184
France,-2.792871475,48.60107422,570,40435,184
France,-2.692333698,48.53681564,570,40436,184
France,-2.446191311,48.64829254,570,40437,184
France,-2.079443216,48.64501953,570,40438,184
France,-2.003710747,48.58208084,570,40439,184
France,-1.973144531,48.63510513,570,40440,184
France,-1.905712605,48.69711685,570,40441,184
France,-1.85195303,48.66884613,570,40442,184
France,-1.82470727,48.63051605,570,40443,184
France,-1.437646151,48.64140701,570,40444,184
France,-1.376464605,48.65258789,570,40445,184
France,-1.480468512,48.69760513,570,40446,184
France,-1.565478325,48.80551529,570,40447,184
France,-1.583105326,49.20239258,570,40448,184
France,-1.690332055,49.31318283,570,40449,184
France,-1.813427448,49.49013519,570,40450,184
France,-1.870068431,49.59511566,570,40451,184
France,-1.875390649,49.63139725,570,40452,184
France,-1.856445193,49.6837883,570,40453,184
France,-1.705127001,49.68095779,570,40454,184
France,-1.588232756,49.66767502,570,40455,184
France,-1.365722775,49.70727539,570,40456,184
France,-1.258642673,49.68017578,570,40457,184
France,-1.264941335,49.5982399,570,40458,184
France,-1.232275248,49.49487305,570,40459,184
France,-1.194970489,49.44482422,570,40460,184
France,-1.138525605,49.38788986,570,40461,184
France,-0.959130824,49.39316559,570,40462,184
France,-0.765527189,49.35971832,570,40463,184
France,-0.520898283,49.35454178,570,40464,184
France,-0.163476318,49.29677582,570,40465,184
France,-0.011181844,49.3302269,570,40466,184
France,0,49.33563614,570,40467,184
France,0.136133045,49.40151596,570,40468,184
France,0.416894406,49.44838715,570,40469,184
France,0.439258069,49.47319412,570,40470,184
France,0.277636439,49.46327972,570,40471,184
France,0.129394487,49.50844955,570,40472,184
France,0.109374784,49.55752182,570,40473,184
France,0.126562372,49.6015625,570,40474,184
France,0.186718926,49.70302582,570,40475,184
France,0.616210997,49.86293793,570,40476,184
France,0.924121261,49.91020203,570,40477,184
France,1.245507717,49.99824142,570,40478,184
France,1.407226801,50.08852768,570,40479,184
France,1.514062762,50.20507813,570,40480,184
France,1.548437357,50.23071289,570,40481,184
France,1.592773438,50.25219727,570,40482,184
France,1.551562309,50.29394531,570,40483,184
France,1.579492211,50.73925781,570,40484,184
France,1.609570265,50.81948471,570,40485,184
France,1.67226553,50.88500977,570,40486,184
France,1.767675638,50.93569565,570,40487,184
France,1.912499905,50.99062347,570,40488,184
France,2.44570303,51.06650543,570,40489,184
France,2.524902344,51.09711838,570,40490,184
France,2.536034822,51.04951096,570,40491,184
France,2.574804783,50.98857498,570,40492,184
France,2.601464987,50.95527267,570,40493,184
France,2.579296827,50.91176987,570,40494,184
France,2.596777201,50.87592697,570,40495,184
France,2.669140577,50.81142807,570,40496,184
France,2.759375095,50.75063324,570,40497,184
France,2.839746237,50.7117691,570,40498,184
France,2.862402439,50.71601486,570,40499,184
France,2.921972513,50.72705078,570,40500,184
France,3.022851229,50.76689529,570,40501,184
France,3.106836081,50.77944565,570,40502,184
France,3.154882669,50.74892807,570,40503,184
France,3.182030916,50.73168945,570,40504,184
France,3.234961033,50.66293716,570,40505,184
France,3.249804735,50.59116364,570,40506,184
France,3.273339987,50.53154373,570,40507,184
France,3.316210985,50.50737381,570,40508,184
France,3.47695303,50.49946594,570,40509,184
France,3.595410347,50.47734451,570,40510,184
France,3.626758337,50.45732498,570,40511,184
France,3.667285204,50.32480621,570,40512,184
France,3.689355373,50.30605316,570,40513,184
France,3.71884799,50.32167816,570,40514,184
France,3.748047113,50.34350586,570,40515,184
France,3.78857398,50.34697342,570,40516,184
France,3.858105421,50.33857346,570,40517,184
France,3.949706793,50.3359375,570,40518,184
France,4.044140339,50.32133865,570,40519,184
France,4.174609661,50.24648285,570,40520,184
France,4.16962862,50.22177505,570,40521,184
France,4.14414072,50.17841721,570,40522,184
France,4.135253906,50.14379883,570,40523,184
France,4.157714367,50.12988281,570,40524,184
France,4.192187309,50.0941391,570,40525,184
France,4.183886528,50.05283356,570,40526,184
France,4.15029335,50.02388,570,40527,184
France,4.136816978,50,570,40528,184
France,4.137012005,49.98447037,570,40529,184
France,4.149316311,49.97158432,570,40530,184
France,4.176074028,49.96025467,570,40531,184
France,4.368750095,49.94496918,570,40532,184
France,4.545019627,49.96025467,570,40533,184
France,4.656152248,50.00244141,570,40534,184
France,4.675097942,50.046875,570,40535,184
France,4.70664072,50.0970726,570,40536,184
France,4.772851467,50.13906479,570,40537,184
France,4.818652153,50.15317535,570,40538,184
France,4.860547066,50.13589096,570,40539,184
France,4.790039063,49.95956802,570,40540,184
France,4.84150362,49.914505,570,40541,184
France,4.849121094,49.84711838,570,40542,184
France,4.86757803,49.78813553,570,40543,184
France,4.930566788,49.78925705,570,40544,184
France,5.006933689,49.7783699,570,40545,184
France,5.061035156,49.75654221,570,40546,184
France,5.124121189,49.72148514,570,40547,184
France,5.215038776,49.68925858,570,40548,184
France,5.278808594,49.67792892,570,40549,184
France,5.301953316,49.65097809,570,40550,184
France,5.353515625,49.61982346,570,40551,184
France,5.434668064,49.55448914,570,40552,184
France,5.507324219,49.51088715,570,40553,184
France,5.542383194,49.5110321,570,40554,184
France,5.610058308,49.52822113,570,40555,184
France,5.710449219,49.53920746,570,40556,184
France,5.789745808,49.53828049,570,40557,184
UK,-1.065575957,50.69023514,582,40953,378
UK,-1.149365306,50.65571213,582,40954,378
UK,-1.175830245,50.61523438,582,40955,378
UK,-1.196093559,50.59922028,582,40956,378
UK,-1.251464725,50.5888176,582,40957,378
UK,-1.30629909,50.58852768,582,40958,378
UK,-1.515331864,50.66977692,582,40959,378
UK,-1.563427687,50.66611481,582,40960,378
UK,-1.515673995,50.70332336,582,40961,378
UK,-1.385839939,50.73354721,582,40962,378
UK,-1.312793016,50.77348328,582,40963,378
UK,-1.144238591,50.73471832,582,40964,378
UK,-1.065575957,50.69023514,582,40965,378
UK,-4.196777344,53.32143402,583,40967,378
UK,-4.154882908,53.30282974,583,40968,378
UK,-4.04936552,53.30575943,583,40969,378
UK,-4.08427763,53.26430511,583,40970,378
UK,-4.200390816,53.21806717,583,40971,378
UK,-4.278613091,53.17241287,583,40972,378
UK,-4.373046875,53.13417816,583,40973,378
UK,-4.418847561,53.17802811,583,40974,378
UK,-4.471972942,53.1763649,583,40975,378
UK,-4.553222656,53.26044846,583,40976,378
UK,-4.567871094,53.38647461,583,40977,378
UK,-4.461718559,53.41928864,583,40978,378
UK,-4.315087795,53.41723633,583,40979,378
UK,-4.196777344,53.32143402,583,40980,378
UK,-6.218017578,54.08871841,584,40982,378
UK,-6.3036623,54.09487152,584,40983,378
UK,-6.36367178,54.07709885,584,40984,378
UK,-6.402587891,54.06064224,584,40985,378
UK,-6.440283775,54.06362534,584,40986,378
UK,-6.548144817,54.05727768,584,40987,378
UK,-6.649804592,54.05864334,584,40988,378
UK,-6.664209366,54.08476639,584,40989,378
UK,-6.646874428,54.16342926,584,40990,378
UK,-6.669531345,54.18471527,584,40991,378
UK,-6.766602039,54.19560623,584,40992,378
UK,-6.802587986,54.21435547,584,40993,378
UK,-6.8583498,54.26865387,584,40994,378
UK,-6.869238853,54.29404068,584,40995,378
UK,-6.87724638,54.32910156,584,40996,378
UK,-6.936132431,54.37431717,584,40997,378
UK,-7.007715225,54.40668869,584,40998,378
UK,-7.049707413,54.40825272,584,40999,378
UK,-7.133495808,54.35536957,584,41000,378
UK,-7.202587128,54.3018074,584,41001,378
UK,-7.178076267,54.27490234,584,41002,378
UK,-7.155468941,54.23950195,584,41003,378
UK,-7.19306612,54.21411133,584,41004,378
UK,-7.306738377,54.15600586,584,41005,378
UK,-7.324512005,54.13344574,584,41006,378
UK,-7.355175495,54.12124252,584,41007,378
UK,-7.409423351,54.13730621,584,41008,378
UK,-7.544434071,54.13359451,584,41009,378
UK,-7.606542587,54.14384842,584,41010,378
UK,-7.678760052,54.18667221,584,41011,378
UK,-7.854931831,54.21528244,584,41012,378
UK,-7.88447237,54.28379059,584,41013,378
UK,-7.918457031,54.29658127,584,41014,378
UK,-8.118262291,54.41426086,584,41015,378
UK,-8.144824028,54.4535141,584,41016,378
UK,-8.118945122,54.47695541,584,41017,378
UK,-8.044336319,54.51245117,584,41018,378
UK,-7.793798923,54.57123947,584,41019,378
UK,-7.754395008,54.59492111,584,41020,378
UK,-7.746289253,54.61582184,584,41021,378
UK,-7.819824696,54.63969803,584,41022,378
UK,-7.886133194,54.66606522,584,41023,378
UK,-7.908740044,54.68334961,584,41024,378
UK,-7.910595417,54.69834137,584,41025,378
UK,-7.872950077,54.71787262,584,41026,378
UK,-7.79726553,54.71928406,584,41027,378
UK,-7.737499714,54.71044922,584,41028,378
UK,-7.68999052,54.72802734,584,41029,378
UK,-7.606445313,54.74570465,584,41030,378
UK,-7.55039072,54.76796722,584,41031,378
UK,-7.502196789,54.82543945,584,41032,378
UK,-7.45126915,54.8771019,584,41033,378
UK,-7.445996284,54.90512848,584,41034,378
UK,-7.401415825,55.00331879,584,41035,378
UK,-7.376904011,55.02768707,584,41036,378
UK,-7.218651772,55.09199142,584,41037,378
UK,-7.178613186,55.05688477,584,41038,378
UK,-7.100635052,55.04829025,584,41039,378
UK,-7.030761719,55.080616,584,41040,378
UK,-6.947167873,55.18251801,584,41041,378
UK,-6.88896513,55.18891525,584,41042,378
UK,-6.824852943,55.18066406,584,41043,378
UK,-6.69882822,55.19345856,584,41044,378
UK,-6.475049019,55.24101639,584,41045,378
UK,-6.375292778,55.2417984,584,41046,378
UK,-6.234228134,55.21684265,584,41047,378
UK,-6.129149914,55.21738434,584,41048,378
UK,-6.035791397,55.14453125,584,41049,378
UK,-5.985742092,55.02968597,584,41050,378
UK,-5.869189262,54.91621017,584,41051,378
UK,-5.716845512,54.81747818,584,41052,378
UK,-5.710741997,54.75708008,584,41053,378
UK,-5.765185356,54.72465897,584,41054,378
UK,-5.879101753,54.68437576,584,41055,378
UK,-5.878613472,54.64130783,584,41056,378
UK,-5.803466797,54.66304016,584,41057,378
UK,-5.738623142,54.67304993,584,41058,378
UK,-5.582520008,54.66342926,584,41059,378
UK,-5.527929306,54.61962891,584,41060,378
UK,-5.490185261,54.55405426,584,41061,378
UK,-5.470410347,54.50019836,584,41062,378
UK,-5.483886719,54.44165039,584,41063,378
UK,-5.525878906,54.46020508,584,41064,378
UK,-5.568554401,54.51259613,584,41065,378
UK,-5.615966797,54.53671646,584,41066,378
UK,-5.671093464,54.5497551,584,41067,378
UK,-5.646093845,54.47788239,584,41068,378
UK,-5.655956745,54.38173676,584,41069,378
UK,-5.631884575,54.37265778,584,41070,378
UK,-5.557812214,54.37099838,584,41071,378
UK,-5.606787682,54.27256012,584,41072,378
UK,-5.70805645,54.24584961,584,41073,378
UK,-5.826171875,54.23583984,584,41074,378
UK,-5.854638577,54.20097733,584,41075,378
UK,-5.876073837,54.15605545,584,41076,378
UK,-5.937744141,54.08906555,584,41077,378
UK,-6.019042969,54.05126953,584,41078,378
UK,-6.119531631,54.05888748,584,41079,378
UK,-6.218017578,54.08871841,584,41080,378
UK,-5.105420113,55.44882965,585,41082,378
UK,-5.23149395,55.44809341,585,41083,378
UK,-5.277050495,55.45673752,585,41084,378
UK,-5.331494331,55.48105621,585,41085,378
UK,-5.392675877,55.61835861,585,41086,378
UK,-5.370800972,55.6669426,585,41087,378
UK,-5.345703125,55.69072342,585,41088,378
UK,-5.318115234,55.70918274,585,41089,378
UK,-5.251611233,55.71694183,585,41090,378
UK,-5.185449123,55.69096375,585,41091,378
UK,-5.160400391,55.66679764,585,41092,378
UK,-5.104980946,55.57397461,585,41093,378
UK,-5.094726563,55.49433899,585,41094,378
UK,-5.105420113,55.44882965,585,41095,378
UK,-6.128905773,55.9305687,586,41097,378
UK,-6.092822552,55.80214691,586,41098,378
UK,-6.057617188,55.72251129,586,41099,378
UK,-6.05532217,55.6953125,586,41100,378
UK,-6.088378906,55.65752029,586,41101,378
UK,-6.253173351,55.60722733,586,41102,378
UK,-6.30507803,55.60693359,586,41103,378
UK,-6.307226181,55.61914063,586,41104,378
UK,-6.270019531,55.67031479,586,41105,378
UK,-6.302051067,55.72837067,586,41106,378
UK,-6.286426067,55.77251053,586,41107,378
UK,-6.301757336,55.78061295,586,41108,378
UK,-6.333886623,55.77436447,586,41109,378
UK,-6.451953411,55.70425034,586,41110,378
UK,-6.491357803,55.69731522,586,41111,378
UK,-6.495654106,55.71157074,586,41112,378
UK,-6.466454983,55.76899338,586,41113,378
UK,-6.462841988,55.80825424,586,41114,378
UK,-6.445263386,55.83237457,586,41115,378
UK,-6.413183689,55.85464096,586,41116,378
UK,-6.374951363,55.87133789,586,41117,378
UK,-6.34414053,55.87372971,586,41118,378
UK,-6.311279297,55.8564949,586,41119,378
UK,-6.215673447,55.90459061,586,41120,378
UK,-6.128905773,55.9305687,586,41121,378
UK,-5.970068455,55.81455231,587,41123,378
UK,-5.990917683,55.80381012,587,41124,378
UK,-6.04155302,55.8067894,587,41125,378
UK,-6.060351849,55.82289886,587,41126,378
UK,-6.070703506,55.84765625,587,41127,378
UK,-6.07197237,55.893116,587,41128,378
UK,-6.04130888,55.92563248,587,41129,378
UK,-5.91176796,55.97475433,587,41130,378
UK,-5.970312119,55.9921875,587,41131,378
UK,-5.97265625,56.00444412,587,41132,378
UK,-5.939063072,56.0452652,587,41133,378
UK,-5.799609184,56.10878754,587,41134,378
UK,-5.762256145,56.12031174,587,41135,378
UK,-5.725146294,56.11855698,587,41136,378
UK,-5.797216892,56.00561523,587,41137,378
UK,-5.970068455,55.81455231,587,41138,378
UK,-5.777880669,56.34433746,588,41140,378
UK,-6.17617178,56.28871918,588,41141,378
UK,-6.313427925,56.29365158,588,41142,378
UK,-6.325829983,56.32094574,588,41143,378
UK,-6.298486233,56.33916092,588,41144,378
UK,-6.184863567,56.356884,588,41145,378
UK,-6.138866901,56.49062347,588,41146,378
UK,-6.310644627,56.55215073,588,41147,378
UK,-6.319677353,56.56943512,588,41148,378
UK,-6.306250095,56.59877777,588,41149,378
UK,-6.286328316,56.611866,588,41150,378
UK,-6.182079792,56.64296722,588,41151,378
UK,-6.138281345,56.64985275,588,41152,378
UK,-6.102734089,56.64565659,588,41153,378
UK,-6.02959013,56.60981369,588,41154,378
UK,-5.946680069,56.5345192,588,41155,378
UK,-5.836035252,56.5225563,588,41156,378
UK,-5.760839939,56.49067307,588,41157,378
UK,-5.777880669,56.34433746,588,41158,378
UK,-6.607617855,56.58501053,589,41160,378
UK,-6.66445303,56.57944107,589,41161,378
UK,-6.668554783,56.59360504,589,41162,378
UK,-6.56992197,56.66123199,589,41163,378
UK,-6.506054878,56.67236328,589,41164,378
UK,-6.483691216,56.66577148,589,41165,378
UK,-6.530077934,56.62661362,589,41166,378
UK,-6.607617855,56.58501053,589,41167,378
UK,-7.416894913,56.96543121,590,41169,378
UK,-7.504784584,56.95166016,590,41170,378
UK,-7.537402153,56.9597168,590,41171,378
UK,-7.54296875,56.97236252,590,41172,378
UK,-7.522948742,57.00678635,590,41173,378
UK,-7.455469131,57.01894379,590,41174,378
UK,-7.406689644,57.00029373,590,41175,378
UK,-7.398926258,56.98334885,590,41176,378
UK,-7.416894913,56.96543121,590,41177,378
UK,-6.279052734,56.96469498,591,41179,378
UK,-6.308740616,56.95180893,591,41180,378
UK,-6.34624052,56.95429611,591,41181,378
UK,-6.383398533,56.97089767,591,41182,378
UK,-6.432617188,57.01792145,591,41183,378
UK,-6.322363377,57.05053711,591,41184,378
UK,-6.278223038,57.03139496,591,41185,378
UK,-6.261279106,57.00952148,591,41186,378
UK,-6.260547161,56.9852562,591,41187,378
UK,-6.279052734,56.96469498,591,41188,378
UK,-7.249853134,57.11533356,592,41190,378
UK,-7.292040348,57.10976791,592,41191,378
UK,-7.347412109,57.11513901,592,41192,378
UK,-7.381494522,57.13066483,592,41193,378
UK,-7.415917873,57.19213867,592,41194,378
UK,-7.422363281,57.22934723,592,41195,378
UK,-7.407031059,57.2984848,592,41196,378
UK,-7.41054678,57.38110352,592,41197,378
UK,-7.296386242,57.38368988,592,41198,378
UK,-7.267138481,57.3717804,592,41199,378
UK,-7.247559071,57.12636566,592,41200,378
UK,-7.249853134,57.11533356,592,41201,378
UK,-6.144726753,57.50498199,593,41203,378
UK,-6.146142483,57.46078873,593,41204,378
UK,-6.163769245,57.40884018,593,41205,378
UK,-6.140820503,57.3536644,593,41206,378
UK,-6.135546684,57.31425476,593,41207,378
UK,-6.093408585,57.30170822,593,41208,378
UK,-6.067626953,57.28354645,593,41209,378
UK,-5.880273342,57.26323318,593,41210,378
UK,-5.706005573,57.26894379,593,41211,378
UK,-5.672461033,57.25268555,593,41212,378
UK,-5.668652534,57.22690201,593,41213,378
UK,-5.696191311,57.19844055,593,41214,378
UK,-5.795410156,57.14653397,593,41215,378
UK,-5.913769245,57.06264877,593,41216,378
UK,-5.949072361,57.04516602,593,41217,378
UK,-5.987304688,57.04443359,593,41218,378
UK,-6.014746189,57.05195236,593,41219,378
UK,-6.034374714,57.20122147,593,41220,378
UK,-6.162744522,57.18212891,593,41221,378
UK,-6.266113281,57.18432617,593,41222,378
UK,-6.322704792,57.20248795,593,41223,378
UK,-6.362402439,57.23749924,593,41224,378
UK,-6.44243145,57.32749176,593,41225,378
UK,-6.675439835,57.36289215,593,41226,378
UK,-6.741308212,57.4124527,593,41227,378
UK,-6.761133194,57.44238281,593,41228,378
UK,-6.752734184,57.45893097,593,41229,378
UK,-6.704198837,57.49575424,593,41230,378
UK,-6.643456936,57.48262024,593,41231,378
UK,-6.605859756,57.49067307,593,41232,378
UK,-6.583007813,57.50712585,593,41233,378
UK,-6.583496094,57.52065659,593,41234,378
UK,-6.615283012,57.55273056,593,41235,378
UK,-6.61679697,57.56269836,593,41236,378
UK,-6.37851572,57.60332108,593,41237,378
UK,-6.357665539,57.66679382,593,41238,378
UK,-6.305956841,57.67197418,593,41239,378
UK,-6.246923923,57.65122223,593,41240,378
UK,-6.166064739,57.58530426,593,41241,378
UK,-6.144726753,57.50498199,593,41242,378
UK,-7.205565929,57.68296432,594,41244,378
UK,-7.092773438,57.62665939,594,41245,378
UK,-7.182617664,57.53329849,594,41246,378
UK,-7.320556641,57.53374481,594,41247,378
UK,-7.514745712,57.60195541,594,41248,378
UK,-7.515625,57.61586761,594,41249,378
UK,-7.499414444,57.63632584,594,41250,378
UK,-7.470312595,57.65254211,594,41251,378
UK,-7.440038681,57.65639114,594,41252,378
UK,-7.391894341,57.64521027,594,41253,378
UK,-7.324853897,57.66313553,594,41254,378
UK,-7.271191597,57.6574707,594,41255,378
UK,-7.205565929,57.68296432,594,41256,378
UK,-6.198681355,58.36328506,595,41258,378
UK,-6.325829983,58.18886948,595,41259,378
UK,-6.37558651,58.18457031,595,41260,378
UK,-6.419287682,58.14096832,595,41261,378
UK,-6.554589748,58.0928688,595,41262,378
UK,-6.436523438,58.09189224,595,41263,378
UK,-6.40336895,58.07587433,595,41264,378
UK,-6.402441502,58.04135513,595,41265,378
UK,-6.425195217,58.02128983,595,41266,378
UK,-6.578125,57.94135666,595,41267,378
UK,-6.683300495,57.91103745,595,41268,378
UK,-6.796581745,57.82753754,595,41269,378
UK,-6.853759766,57.82651138,595,41270,378
UK,-6.910351753,57.77338791,595,41271,378
UK,-6.956933498,57.75004959,595,41272,378
UK,-6.983105183,57.75,595,41273,378
UK,-7.013183117,57.76176834,595,41274,378
UK,-7.083447456,57.81376648,595,41275,378
UK,-6.955956936,57.86489105,595,41276,378
UK,-6.944140434,57.89365387,595,41277,378
UK,-6.856835842,57.92353439,595,41278,378
UK,-6.864160538,57.93285751,595,41279,378
UK,-7.002538681,57.97490692,595,41280,378
UK,-7.057079792,58.00317383,595,41281,378
UK,-7.051904202,58.01797104,595,41282,378
UK,-6.985302925,58.05048752,595,41283,378
UK,-7.016894341,58.05478287,595,41284,378
UK,-7.038232327,58.07231903,595,41285,378
UK,-7.076904297,58.07900238,595,41286,378
UK,-7.088476181,58.09536362,595,41287,378
UK,-7.09560585,58.13828278,595,41288,378
UK,-7.085254192,58.18218231,595,41289,378
UK,-7.044921875,58.20156479,595,41290,378
UK,-7.028418064,58.22231674,595,41291,378
UK,-7.012060642,58.22870636,595,41292,378
UK,-6.949560165,58.21767807,595,41293,378
UK,-6.886229992,58.18257141,595,41294,378
UK,-6.812304974,58.19609451,595,41295,378
UK,-6.726465225,58.18940735,595,41296,378
UK,-6.724707127,58.19755554,595,41297,378
UK,-6.787744045,58.28388977,595,41298,378
UK,-6.776464462,58.30150986,595,41299,378
UK,-6.742285252,58.32163239,595,41300,378
UK,-6.544188976,58.38315201,595,41301,378
UK,-6.297167778,58.48662186,595,41302,378
