"","ts_code","symbol","name","area","industry","market","list_date"
"3338","600918.SH","600918","中泰证券","山东","证券","主板","20200603"
"3339","600919.SH","600919","江苏银行","江苏","银行","主板","20160802"
"3340","600926.SH","600926","杭州银行","浙江","银行","主板","20161027"
"3341","600927.SH","600927","永安期货","浙江","多元金融","主板","20211223"
"3342","600928.SH","600928","西安银行","陕西","银行","主板","20190301"
"3343","600929.SH","600929","雪天盐业","湖南","食品","主板","20180326"
"3344","600933.SH","600933","爱柯迪","浙江","汽车配件","主板","20171117"
"3345","600935.SH","600935","华塑股份","安徽","化工原料","主板","20211126"
"3346","600936.SH","600936","广西广电","广西","影视音像","主板","20160815"
"3347","600939.SH","600939","重庆建工","重庆","建筑工程","主板","20170221"
"3348","600941.SH","600941","中国移动","北京","电信运营","主板","20220105"
"3349","600955.SH","600955","维远股份","山东","化工原料","主板","20210915"
"3350","600956.SH","600956","新天绿能","河北","供气供热","主板","20200629"
"3351","600958.SH","600958","东方证券","上海","证券","主板","20150323"
"3352","600959.SH","600959","江苏有线","江苏","影视音像","主板","20150428"
"3353","600960.SH","600960","渤海汽车","山东","汽车配件","主板","20040407"
"3354","600961.SH","600961","株冶集团","湖南","铅锌","主板","20040830"
"3355","600962.SH","600962","国投中鲁","北京","软饮料","主板","20040622"
"3356","600963.SH","600963","岳阳林纸","湖南","造纸","主板","20040525"
"3357","600965.SH","600965","福成股份","河北","农业综合","主板","20040713"
"3358","600966.SH","600966","博汇纸业","山东","造纸","主板","20040608"
"3359","600967.SH","600967","内蒙一机","内蒙","运输设备","主板","20040518"
"3360","600968.SH","600968","海油发展","北京","石油开采","主板","20190626"
"3361","600969.SH","600969","郴电国际","湖南","水力发电","主板","20040408"
"3362","600970.SH","600970","中材国际","江苏","建筑工程","主板","20050412"
"3363","600971.SH","600971","恒源煤电","安徽","煤炭开采","主板","20040817"
"3364","600973.SH","600973","宝胜股份","江苏","电气设备","主板","20040802"
"3365","600975.SH","600975","新五丰","湖南","农业综合","主板","20040609"
"3366","600976.SH","600976","健民集团","湖北","中成药","主板","20040419"
"3367","600977.SH","600977","中国电影","北京","影视音像","主板","20160809"
"3368","600979.SH","600979","广安爱众","四川","水力发电","主板","20040906"
"3369","600980.SH","600980","北矿科技","北京","元器件","主板","20040512"
"3370","600981.SH","600981","汇鸿集团","江苏","商贸代理","主板","20040630"
"3371","600982.SH","600982","宁波能源","浙江","供气供热","主板","20040706"
"3372","600983.SH","600983","惠而浦","安徽","家用电器","主板","20040727"
"3373","600984.SH","600984","建设机械","陕西","工程机械","主板","20040707"
"3374","600985.SH","600985","淮北矿业","安徽","煤炭开采","主板","20040428"
"3375","600986.SH","600986","浙文互联","浙江","互联网","主板","20040426"
"3376","600987.SH","600987","航民股份","浙江","纺织","主板","20040809"
"3377","600988.SH","600988","赤峰黄金","内蒙","黄金","主板","20040414"
"3378","600989.SH","600989","宝丰能源","宁夏","化工原料","主板","20190516"
"3379","600990.SH","600990","四创电子","安徽","通信设备","主板","20040510"
"3380","600992.SH","600992","贵绳股份","贵州","钢加工","主板","20040514"
"3381","600993.SH","600993","马应龙","湖北","中成药","主板","20040517"
"3382","600995.SH","600995","文山电力","云南","水力发电","主板","20040615"
"3383","600996.SH","600996","贵广网络","贵州","影视音像","主板","20161226"
"3384","600997.SH","600997","开滦股份","河北","煤炭开采","主板","20040602"
"3385","600998.SH","600998","九州通","湖北","医药商业","主板","20101102"
"3386","600999.SH","600999","招商证券","深圳","证券","主板","20091117"
"3387","601000.SH","601000","唐山港","河北","港口","主板","20100705"
"3388","601001.SH","601001","晋控煤业","山西","煤炭开采","主板","20060623"
"3389","601002.SH","601002","晋亿实业","浙江","机械基件","主板","20070126"
"3390","601003.SH","601003","柳钢股份","广西","普钢","主板","20070227"
"3391","601005.SH","601005","重庆钢铁","重庆","普钢","主板","20070228"
"3392","601006.SH","601006","大秦铁路","山西","铁路","主板","20060801"
"3393","601007.SH","601007","金陵饭店","江苏","酒店餐饮","主板","20070406"
"3394","601008.SH","601008","连云港","江苏","港口","主板","20070426"
"3395","601009.SH","601009","南京银行","江苏","银行","主板","20070719"
"3396","601010.SH","601010","文峰股份","江苏","超市连锁","主板","20110603"
"3397","601011.SH","601011","宝泰隆","黑龙江","焦炭加工","主板","20110309"
"3398","601012.SH","601012","隆基股份","陕西","电气设备","主板","20120411"
"3399","601015.SH","601015","陕西黑猫","陕西","焦炭加工","主板","20141105"
"3400","601016.SH","601016","节能风电","北京","新型电力","主板","20140929"
"3401","601018.SH","601018","宁波港","浙江","港口","主板","20100928"
"3402","601019.SH","601019","山东出版","山东","出版业","主板","20171122"
"3403","601020.SH","601020","ST华钰","西藏","铅锌","主板","20160316"
"3404","601021.SH","601021","春秋航空","上海","空运","主板","20150121"
"3405","601028.SH","601028","玉龙股份","江苏","商贸代理","主板","20111107"
"3406","601038.SH","601038","一拖股份","河南","农用机械","主板","20120808"
"3407","601058.SH","601058","赛轮轮胎","山东","汽车配件","主板","20110630"
"3408","601066.SH","601066","中信建投","北京","证券","主板","20180620"
"3409","601068.SH","601068","中铝国际","北京","建筑工程","主板","20180831"
"3410","601069.SH","601069","西部黄金","新疆","黄金","主板","20150122"
"3411","601077.SH","601077","渝农商行","重庆","银行","主板","20191029"
"3412","601086.SH","601086","国芳集团","甘肃","百货","主板","20170929"
"3413","601088.SH","601088","中国神华","北京","煤炭开采","主板","20071009"
"3414","601098.SH","601098","中南传媒","湖南","出版业","主板","20101028"
"3415","601099.SH","601099","太平洋","云南","证券","主板","20071228"
"3416","601100.SH","601100","恒立液压","江苏","工程机械","主板","20111028"
"3417","601101.SH","601101","昊华能源","北京","煤炭开采","主板","20100331"
"3418","601106.SH","601106","中国一重","黑龙江","工程机械","主板","20100209"
"3419","601107.SH","601107","四川成渝","四川","路桥","主板","20090727"
"3420","601108.SH","601108","财通证券","浙江","证券","主板","20171024"
"3421","601111.SH","601111","中国国航","北京","空运","主板","20060818"
"3422","601113.SH","601113","ST华鼎","浙江","互联网","主板","20110509"
"3423","601116.SH","601116","三江购物","浙江","超市连锁","主板","20110302"
"3424","601117.SH","601117","中国化学","北京","建筑工程","主板","20100107"
"3425","601118.SH","601118","海南橡胶","海南","橡胶","主板","20110107"
"3426","601126.SH","601126","四方股份","北京","电气设备","主板","20101231"
"3427","601127.SH","601127","小康股份","重庆","汽车整车","主板","20160615"
"3428","601128.SH","601128","常熟银行","江苏","银行","主板","20160930"
"3429","601137.SH","601137","博威合金","浙江","铜","主板","20110127"
"3430","601138.SH","601138","工业富联","深圳","通信设备","主板","20180608"
"3431","601139.SH","601139","深圳燃气","深圳","供气供热","主板","20091225"
"3432","601155.SH","601155","新城控股","江苏","区域地产","主板","20151204"
"3433","601156.SH","601156","东航物流","上海","空运","主板","20210609"
"3434","601158.SH","601158","重庆水务","重庆","水务","主板","20100329"
"3435","601162.SH","601162","天风证券","湖北","证券","主板","20181019"
"3436","601163.SH","601163","三角轮胎","山东","汽车配件","主板","20160909"
"3437","601166.SH","601166","兴业银行","福建","银行","主板","20070205"
"3438","601168.SH","601168","西部矿业","青海","铜","主板","20070712"
"3439","601169.SH","601169","北京银行","北京","银行","主板","20070919"
"3440","601177.SH","601177","杭齿前进","浙江","机械基件","主板","20101011"
"3441","601179.SH","601179","中国西电","陕西","电气设备","主板","20100128"
"3442","601186.SH","601186","中国铁建","北京","建筑工程","主板","20080310"
"3443","601187.SH","601187","厦门银行","福建","银行","主板","20201027"
"3444","601188.SH","601188","龙江交通","黑龙江","路桥","主板","20100319"
"3445","601198.SH","601198","东兴证券","北京","证券","主板","20150226"
"3446","601199.SH","601199","江南水务","江苏","水务","主板","20110317"
"3447","601200.SH","601200","上海环境","上海","环境保护","主板","20170331"
"3448","601208.SH","601208","东材科技","四川","化工原料","主板","20110520"
"3449","601211.SH","601211","国泰君安","上海","证券","主板","20150626"
"3450","601212.SH","601212","白银有色","甘肃","铜","主板","20170215"
"3451","601216.SH","601216","君正集团","内蒙","化工原料","主板","20110222"
"3452","601218.SH","601218","吉鑫科技","江苏","电气设备","主板","20110506"
"3453","601222.SH","601222","林洋能源","江苏","电器仪表","主板","20110808"
"3454","601225.SH","601225","陕西煤业","陕西","煤炭开采","主板","20140128"
"3455","601226.SH","601226","华电重工","北京","建筑工程","主板","20141211"
"3456","601228.SH","601228","广州港","广东","港口","主板","20170329"
"3457","601229.SH","601229","上海银行","上海","银行","主板","20161116"
"3458","601231.SH","601231","环旭电子","上海","元器件","主板","20120220"
"3459","601233.SH","601233","桐昆股份","浙江","化纤","主板","20110518"
"3460","601236.SH","601236","红塔证券","云南","证券","主板","20190705"
"3461","601238.SH","601238","广汽集团","广东","汽车整车","主板","20120329"
"3462","601258.SH","601258","庞大集团","河北","汽车服务","主板","20110428"
"3463","601279.SH","601279","英利汽车","吉林","汽车配件","主板","20210415"
"3464","601288.SH","601288","农业银行","北京","银行","主板","20100715"
"3465","601298.SH","601298","青岛港","山东","港口","主板","20190121"
"3466","601311.SH","601311","骆驼股份","湖北","电气设备","主板","20110602"
"3467","601318.SH","601318","中国平安","深圳","保险","主板","20070301"
"3468","601319.SH","601319","中国人保","北京","保险","主板","20181116"
"3469","601326.SH","601326","秦港股份","河北","港口","主板","20170816"
"3470","601328.SH","601328","交通银行","上海","银行","主板","20070515"
"3471","601330.SH","601330","绿色动力","深圳","环境保护","主板","20180611"
"3472","601333.SH","601333","广深铁路","深圳","铁路","主板","20061222"
"3473","601336.SH","601336","新华保险","北京","保险","主板","20111216"
"3474","601339.SH","601339","百隆东方","浙江","纺织","主板","20120612"
"3475","601360.SH","601360","三六零","天津","互联网","主板","20120116"
"3476","601366.SH","601366","利群股份","山东","百货","主板","20170412"
"3477","601368.SH","601368","绿城水务","广西","水务","主板","20150612"
"3478","601369.SH","601369","陕鼓动力","陕西","机械基件","主板","20100428"
"3479","601375.SH","601375","中原证券","河南","证券","主板","20170103"
"3480","601377.SH","601377","兴业证券","福建","证券","主板","20101013"
"3481","601388.SH","601388","怡球资源","江苏","铝","主板","20120423"
"3482","601390.SH","601390","中国中铁","北京","建筑工程","主板","20071203"
"3483","601398.SH","601398","工商银行","北京","银行","主板","20061027"
"3484","601399.SH","601399","国机重装","四川","工程机械","主板","20200608"
"3485","601456.SH","601456","国联证券","江苏","证券","主板","20200731"
"3486","601500.SH","601500","通用股份","江苏","汽车配件","主板","20160919"
"3487","601512.SH","601512","中新集团","江苏","园区开发","主板","20191220"
"3488","601515.SH","601515","东风股份","广东","广告包装","主板","20120216"
"3489","601518.SH","601518","吉林高速","吉林","路桥","主板","20100319"
"3490","601519.SH","601519","大智慧","上海","软件服务","主板","20110128"
"3491","601528.SH","601528","瑞丰银行","浙江","银行","主板","20210625"
"3492","601555.SH","601555","东吴证券","江苏","证券","主板","20111212"
"3493","601566.SH","601566","九牧王","福建","服饰","主板","20110530"
"3494","601567.SH","601567","三星医疗","浙江","电器仪表","主板","20110615"
"3495","601568.SH","601568","北元集团","陕西","化工原料","主板","20201020"
"3496","601577.SH","601577","长沙银行","湖南","银行","主板","20180926"
"3497","601579.SH","601579","会稽山","浙江","红黄酒","主板","20140825"
"3498","601588.SH","601588","北辰实业","北京","区域地产","主板","20061016"
"3499","601595.SH","601595","上海电影","上海","影视音像","主板","20160817"
"3500","601598.SH","601598","中国外运","北京","仓储物流","主板","20190118"
"3501","601599.SH","601599","浙文影业","江苏","纺织","主板","20110527"
"3502","601600.SH","601600","中国铝业","北京","铝","主板","20070430"
"3503","601601.SH","601601","中国太保","上海","保险","主板","20071225"
"3504","601606.SH","601606","长城军工","安徽","专用机械","主板","20180806"
"3505","601607.SH","601607","上海医药","上海","医药商业","主板","19940324"
"3506","601608.SH","601608","中信重工","河南","专用机械","主板","20120706"
"3507","601609.SH","601609","金田铜业","浙江","铜","主板","20200422"
"3508","601611.SH","601611","中国核建","上海","建筑工程","主板","20160606"
"3509","601615.SH","601615","明阳智能","广东","电气设备","主板","20190123"
"3510","601616.SH","601616","广电电气","上海","电气设备","主板","20110201"
"3511","601618.SH","601618","中国中冶","北京","建筑工程","主板","20090921"
"3512","601619.SH","601619","嘉泽新能","宁夏","新型电力","主板","20170720"
"3513","601628.SH","601628","中国人寿","北京","保险","主板","20070109"
"3514","601633.SH","601633","长城汽车","河北","汽车整车","主板","20110928"
"3515","601636.SH","601636","旗滨集团","湖南","玻璃","主板","20110812"
"3516","601658.SH","601658","邮储银行","北京","银行","主板","20191210"
"3517","601665.SH","601665","齐鲁银行","山东","银行","主板","20210618"
"3518","601666.SH","601666","平煤股份","河南","煤炭开采","主板","20061123"
"3519","601668.SH","601668","中国建筑","北京","建筑工程","主板","20090729"
"3520","601669.SH","601669","中国电建","北京","建筑工程","主板","20111018"
"3521","601677.SH","601677","明泰铝业","河南","铝","主板","20110919"
"3522","601678.SH","601678","滨化股份","山东","化工原料","主板","20100223"
"3523","601686.SH","601686","友发集团","天津","钢加工","主板","20201204"
"3524","601688.SH","601688","华泰证券","江苏","证券","主板","20100226"
"3525","601689.SH","601689","拓普集团","浙江","汽车配件","主板","20150319"
"3526","601696.SH","601696","中银证券","上海","证券","主板","20200226"
"3527","601698.SH","601698","中国卫通","北京","电信运营","主板","20190628"
"3528","601699.SH","601699","潞安环能","山西","煤炭开采","主板","20060922"
"3529","601700.SH","601700","风范股份","江苏","电气设备","主板","20110118"
"3530","601702.SH","601702","华峰铝业","上海","铝","主板","20200907"
"3531","601717.SH","601717","郑煤机","河南","汽车配件","主板","20100803"
"3532","601718.SH","601718","际华集团","北京","服饰","主板","20100816"
"3533","601727.SH","601727","上海电气","上海","电气设备","主板","20081205"
"3534","601728.SH","601728","中国电信","北京","电信运营","主板","20210820"
"3535","601766.SH","601766","中国中车","北京","运输设备","主板","20080818"
"3536","601777.SH","601777","力帆科技","重庆","摩托车","主板","20101125"
"3537","601778.SH","601778","晶科科技","江西","新型电力","主板","20200519"
"3538","601788.SH","601788","光大证券","上海","证券","主板","20090818"
"3539","601789.SH","601789","宁波建工","浙江","建筑工程","主板","20110816"
"3540","601798.SH","601798","蓝科高新","甘肃","化工机械","主板","20110622"
"3541","601799.SH","601799","星宇股份","江苏","汽车配件","主板","20110201"
"3542","601800.SH","601800","中国交建","北京","建筑工程","主板","20120309"
"3543","601801.SH","601801","皖新传媒","安徽","出版业","主板","20100118"
"3544","601808.SH","601808","中海油服","天津","石油开采","主板","20070928"
"3545","601811.SH","601811","新华文轩","四川","出版业","主板","20160808"
"3546","601816.SH","601816","京沪高铁","北京","铁路","主板","20200116"
"3547","601818.SH","601818","光大银行","北京","银行","主板","20100818"
"3548","601825.SH","601825","沪农商行","上海","银行","主板","20210819"
"3549","601827.SH","601827","三峰环境","重庆","环境保护","主板","20200605"
"3550","601828.SH","601828","美凯龙","上海","其他商业","主板","20180117"
"3551","601838.SH","601838","成都银行","四川","银行","主板","20180131"
"3552","601857.SH","601857","中国石油","北京","石油开采","主板","20071105"
"3553","601858.SH","601858","中国科传","北京","出版业","主板","20170118"
"3554","601860.SH","601860","紫金银行","江苏","银行","主板","20190103"
"3555","601865.SH","601865","福莱特","浙江","玻璃","主板","20190215"
"3556","601866.SH","601866","中远海发","上海","水运","主板","20071212"
"3557","601868.SH","601868","中国能建","北京","建筑工程","主板","20210928"
"3558","601869.SH","601869","长飞光纤","湖北","通信设备","主板","20180720"
"3559","601872.SH","601872","招商轮船","上海","水运","主板","20061201"
"3560","601877.SH","601877","正泰电器","浙江","电气设备","主板","20100121"
"3561","601878.SH","601878","浙商证券","浙江","证券","主板","20170626"
"3562","601880.SH","601880","辽港股份","辽宁","港口","主板","20101206"
"3563","601881.SH","601881","中国银河","北京","证券","主板","20170123"
"3564","601882.SH","601882","海天精工","浙江","机床制造","主板","20161107"
"3565","601886.SH","601886","江河集团","北京","装修装饰","主板","20110818"
"3566","601888.SH","601888","中国中免","北京","旅游服务","主板","20091015"
"3567","601890.SH","601890","亚星锚链","江苏","船舶","主板","20101228"
"3568","601898.SH","601898","中煤能源","北京","煤炭开采","主板","20080201"
"3569","601899.SH","601899","紫金矿业","福建","黄金","主板","20080425"
"3570","601900.SH","601900","南方传媒","广东","出版业","主板","20160215"
"3571","601901.SH","601901","方正证券","湖南","证券","主板","20110810"
"3572","601908.SH","601908","京运通","北京","新型电力","主板","20110908"
"3573","601916.SH","601916","浙商银行","浙江","银行","主板","20191126"
"3574","601918.SH","601918","新集能源","安徽","煤炭开采","主板","20071219"
"3575","601919.SH","601919","中远海控","天津","水运","主板","20070626"
"3576","601921.SH","601921","浙版传媒","浙江","出版业","主板","20210723"
"3577","601928.SH","601928","凤凰传媒","江苏","出版业","主板","20111130"
"3578","601929.SH","601929","吉视传媒","吉林","影视音像","主板","20120223"
"3579","601933.SH","601933","永辉超市","福建","超市连锁","主板","20101215"
"3580","601939.SH","601939","建设银行","北京","银行","主板","20070925"
"3581","601949.SH","601949","中国出版","北京","出版业","主板","20170821"
"3582","601952.SH","601952","苏垦农发","江苏","种植业","主板","20170515"
"3583","601956.SH","601956","东贝集团","湖北","家用电器","主板","20201225"
"3584","601958.SH","601958","金钼股份","陕西","小金属","主板","20080417"
"3585","601963.SH","601963","重庆银行","重庆","银行","主板","20210205"
"3586","601965.SH","601965","中国汽研","重庆","汽车服务","主板","20120611"
"3587","601966.SH","601966","玲珑轮胎","山东","汽车配件","主板","20160706"
"3588","601968.SH","601968","宝钢包装","上海","广告包装","主板","20150611"
"3589","601969.SH","601969","海南矿业","海南","普钢","主板","20141209"
"3590","601975.SH","601975","招商南油","江苏","水运","主板","20190108"
"3591","601985.SH","601985","中国核电","北京","新型电力","主板","20150610"
"3592","601988.SH","601988","中国银行","北京","银行","主板","20060705"
"3593","601989.SH","601989","中国重工","北京","船舶","主板","20091216"
"3594","601990.SH","601990","南京证券","江苏","证券","主板","20180613"
"3595","601991.SH","601991","大唐发电","北京","火力发电","主板","20061220"
"3596","601992.SH","601992","金隅集团","北京","水泥","主板","20110301"
"3597","601995.SH","601995","中金公司","北京","证券","主板","20201102"
"3598","601996.SH","601996","丰林集团","广西","家居用品","主板","20110929"
"3599","601997.SH","601997","贵阳银行","贵州","银行","主板","20160816"
"3600","601998.SH","601998","中信银行","北京","银行","主板","20070427"
"3601","601999.SH","601999","出版传媒","辽宁","出版业","主板","20071221"
"3602","603000.SH","603000","人民网","北京","互联网","主板","20120427"
"3603","603001.SH","603001","奥康国际","浙江","服饰","主板","20120426"
"3604","603002.SH","603002","宏昌电子","广东","化工原料","主板","20120518"
"3605","603003.SH","603003","龙宇燃油","上海","石油贸易","主板","20120817"
"3606","603005.SH","603005","晶方科技","江苏","半导体","主板","20140210"
"3607","603006.SH","603006","联明股份","上海","汽车配件","主板","20140630"
"3608","603007.SH","603007","ST花王","江苏","建筑工程","主板","20160826"
"3609","603008.SH","603008","喜临门","浙江","家居用品","主板","20120717"
"3610","603009.SH","603009","北特科技","上海","汽车配件","主板","20140718"
"3611","603010.SH","603010","万盛股份","浙江","化工原料","主板","20141010"
"3612","603011.SH","603011","合锻智能","安徽","机床制造","主板","20141107"
"3613","603012.SH","603012","创力集团","上海","专用机械","主板","20150320"
"3614","603013.SH","603013","亚普股份","江苏","汽车配件","主板","20180509"
"3615","603015.SH","603015","弘讯科技","浙江","电气设备","主板","20150303"
"3616","603016.SH","603016","新宏泰","江苏","电气设备","主板","20160701"
"3617","603017.SH","603017","中衡设计","江苏","建筑工程","主板","20141231"
"3618","603018.SH","603018","华设集团","江苏","建筑工程","主板","20141013"
"3619","603019.SH","603019","中科曙光","天津","IT设备","主板","20141106"
"3620","603020.SH","603020","爱普股份","上海","食品","主板","20150325"
"3621","603021.SH","603021","山东华鹏","山东","玻璃","主板","20150423"
"3622","603022.SH","603022","新通联","上海","广告包装","主板","20150518"
"3623","603023.SH","603023","威帝股份","黑龙江","汽车配件","主板","20150527"
"3624","603025.SH","603025","大豪科技","北京","纺织机械","主板","20150422"
"3625","603026.SH","603026","石大胜华","山东","化工原料","主板","20150529"
"3626","603027.SH","603027","千禾味业","四川","食品","主板","20160307"
"3627","603028.SH","603028","赛福天","江苏","钢加工","主板","20160331"
"3628","603029.SH","603029","天鹅股份","山东","农用机械","主板","20160427"
"3629","603030.SH","603030","全筑股份","上海","装修装饰","主板","20150320"
"3630","603031.SH","603031","安德利","安徽","百货","主板","20160822"
"3631","603032.SH","603032","*ST德新","新疆","公共交通","主板","20170105"
"3632","603033.SH","603033","三维股份","浙江","橡胶","主板","20161207"
"3633","603035.SH","603035","常熟汽饰","江苏","汽车配件","主板","20170105"
"3634","603036.SH","603036","如通股份","江苏","专用机械","主板","20161209"
"3635","603037.SH","603037","凯众股份","上海","汽车配件","主板","20170120"
"3636","603038.SH","603038","华立股份","广东","装修装饰","主板","20170116"
"3637","603039.SH","603039","泛微网络","上海","软件服务","主板","20170113"
"3638","603040.SH","603040","新坐标","浙江","汽车配件","主板","20170209"
"3639","603041.SH","603041","美思德","江苏","化工原料","主板","20170330"
"3640","603042.SH","603042","华脉科技","江苏","通信设备","主板","20170602"
"3641","603043.SH","603043","广州酒家","广东","食品","主板","20170627"
"3642","603045.SH","603045","福达合金","浙江","电气设备","主板","20180517"
"3643","603048.SH","603048","浙江黎明","浙江","汽车配件","主板","20211116"
"3644","603050.SH","603050","科林电气","河北","电气设备","主板","20170414"
"3645","603053.SH","603053","成都燃气","四川","供气供热","主板","20191217"
"3646","603055.SH","603055","台华新材","浙江","纺织","主板","20170921"
"3647","603056.SH","603056","德邦股份","上海","仓储物流","主板","20180116"
"3648","603058.SH","603058","永吉股份","贵州","广告包装","主板","20161223"
"3649","603059.SH","603059","倍加洁","江苏","日用化工","主板","20180302"
"3650","603060.SH","603060","国检集团","北京","建筑工程","主板","20161109"
"3651","603063.SH","603063","禾望电气","深圳","电气设备","主板","20170728"
"3652","603066.SH","603066","音飞储存","江苏","仓储物流","主板","20150611"
"3653","603067.SH","603067","振华股份","湖北","化工原料","主板","20160913"
"3654","603068.SH","603068","博通集成","上海","半导体","主板","20190415"
"3655","603069.SH","603069","海汽集团","海南","公路","主板","20160712"
"3656","603071.SH","603071","物产环能","浙江","批发业","主板","20211216"
"3657","603076.SH","603076","乐惠国际","浙江","专用机械","主板","20171113"
"3658","603077.SH","603077","和邦生物","四川","化工原料","主板","20120731"
"3659","603078.SH","603078","江化微","江苏","化工原料","主板","20170410"
"3660","603079.SH","603079","圣达生物","浙江","食品","主板","20170823"
"3661","603080.SH","603080","新疆火炬","新疆","供气供热","主板","20180103"
"3662","603081.SH","603081","大丰实业","浙江","专用机械","主板","20170420"
"3663","603083.SH","603083","剑桥科技","上海","通信设备","主板","20171110"
"3664","603085.SH","603085","天成自控","浙江","汽车配件","主板","20150630"
"3665","603086.SH","603086","先达股份","山东","农药化肥","主板","20170511"
"3666","603087.SH","603087","甘李药业","北京","生物制药","主板","20200629"
"3667","603088.SH","603088","宁波精达","浙江","专用机械","主板","20141111"
"3668","603089.SH","603089","正裕工业","浙江","汽车配件","主板","20170126"
"3669","603090.SH","603090","宏盛股份","江苏","专用机械","主板","20160831"
"3670","603093.SH","603093","南华期货","浙江","多元金融","主板","20190830"
"3671","603095.SH","603095","越剑智能","浙江","纺织机械","主板","20200415"
"3672","603096.SH","603096","新经典","天津","出版业","主板","20170425"
"3673","603098.SH","603098","森特股份","北京","装修装饰","主板","20161216"
"3674","603099.SH","603099","长白山","吉林","旅游景点","主板","20140822"
"3675","603100.SH","603100","川仪股份","重庆","电器仪表","主板","20140805"
"3676","603101.SH","603101","汇嘉时代","新疆","百货","主板","20160506"
"3677","603103.SH","603103","横店影视","浙江","影视音像","主板","20171012"
"3678","603105.SH","603105","芯能科技","浙江","电气设备","主板","20180709"
"3679","603106.SH","603106","恒银科技","天津","IT设备","主板","20170920"
"3680","603108.SH","603108","润达医疗","上海","医药商业","主板","20150527"
"3681","603109.SH","603109","神驰机电","重庆","电气设备","主板","20191231"
"3682","603110.SH","603110","东方材料","浙江","染料涂料","主板","20171013"
"3683","603111.SH","603111","康尼机电","江苏","运输设备","主板","20140801"
"3684","603112.SH","603112","华翔股份","山西","机械基件","主板","20200917"
"3685","603113.SH","603113","金能科技","山东","焦炭加工","主板","20170511"
"3686","603115.SH","603115","海星股份","江苏","铝","主板","20190809"
"3687","603116.SH","603116","红蜻蜓","浙江","服饰","主板","20150629"
"3688","603117.SH","603117","万林物流","江苏","仓储物流","主板","20150629"
"3689","603118.SH","603118","共进股份","深圳","通信设备","主板","20150225"
"3690","603121.SH","603121","华培动力","上海","汽车配件","主板","20190111"
"3691","603123.SH","603123","翠微股份","北京","百货","主板","20120503"
"3692","603126.SH","603126","中材节能","天津","环境保护","主板","20140731"
"3693","603127.SH","603127","昭衍新药","北京","医疗保健","主板","20170825"
"3694","603128.SH","603128","华贸物流","上海","仓储物流","主板","20120529"
"3695","603129.SH","603129","春风动力","浙江","摩托车","主板","20170818"
"3696","603131.SH","603131","上海沪工","上海","专用机械","主板","20160607"
"3697","603133.SH","603133","碳元科技","江苏","元器件","主板","20170320"
"3698","603136.SH","603136","天目湖","江苏","旅游景点","主板","20170927"
"3699","603138.SH","603138","海量数据","北京","软件服务","主板","20170306"
"3700","603139.SH","603139","康惠制药","陕西","中成药","主板","20170421"
"3701","603155.SH","603155","新亚强","江苏","化工原料","主板","20200901"
"3702","603156.SH","603156","养元饮品","河北","软饮料","主板","20180212"
"3703","603157.SH","603157","*ST拉夏","新疆","服饰","主板","20170925"
"3704","603158.SH","603158","腾龙股份","江苏","汽车配件","主板","20150320"
"3705","603159.SH","603159","上海亚虹","上海","专用机械","主板","20160812"
"3706","603160.SH","603160","汇顶科技","深圳","元器件","主板","20161017"
"3707","603161.SH","603161","科华控股","江苏","汽车配件","主板","20180105"
"3708","603165.SH","603165","荣晟环保","浙江","造纸","主板","20170117"
"3709","603166.SH","603166","福达股份","广西","汽车配件","主板","20141127"
"3710","603167.SH","603167","渤海轮渡","山东","水运","主板","20120906"
"3711","603168.SH","603168","莎普爱思","浙江","化学制药","主板","20140702"
"3712","603169.SH","603169","兰石重装","甘肃","专用机械","主板","20141009"
"3713","603171.SH","603171","税友股份","浙江","软件服务","主板","20210630"
"3714","603176.SH","603176","汇通集团","河北","建筑工程","主板","20211231"
"3715","603177.SH","603177","德创环保","浙江","环境保护","主板","20170207"
"3716","603178.SH","603178","圣龙股份","浙江","汽车配件","主板","20170328"
"3717","603179.SH","603179","新泉股份","江苏","汽车配件","主板","20170317"
"3718","603180.SH","603180","金牌厨柜","福建","家居用品","主板","20170512"
"3719","603181.SH","603181","皇马科技","浙江","化工原料","主板","20170824"
"3720","603183.SH","603183","建研院","江苏","建筑工程","主板","20170905"
"3721","603185.SH","603185","上机数控","江苏","电气设备","主板","20181228"
"3722","603186.SH","603186","华正新材","浙江","元器件","主板","20170103"
"3723","603187.SH","603187","海容冷链","山东","机械基件","主板","20181129"
"3724","603188.SH","603188","亚邦股份","江苏","染料涂料","主板","20140909"
"3725","603189.SH","603189","网达软件","上海","软件服务","主板","20160914"
"3726","603192.SH","603192","汇得科技","上海","化工原料","主板","20180828"
"3727","603195.SH","603195","公牛集团","浙江","家居用品","主板","20200206"
"3728","603196.SH","603196","日播时尚","上海","服饰","主板","20170531"
"3729","603197.SH","603197","保隆科技","上海","汽车配件","主板","20170519"
"3730","603198.SH","603198","迎驾贡酒","安徽","白酒","主板","20150528"
"3731","603199.SH","603199","九华旅游","安徽","旅游景点","主板","20150326"
"3732","603200.SH","603200","上海洗霸","上海","环境保护","主板","20170601"
"3733","603203.SH","603203","快克股份","江苏","专用机械","主板","20161108"
"3734","603208.SH","603208","江山欧派","浙江","家居用品","主板","20170210"
"3735","603212.SH","603212","赛伍技术","江苏","塑料","主板","20200430"
